zip,city,state,lat,lon,pop,sqmi,denspersqmi,med_income,avg_income,subways
1535,North Brookfield,MA,42.267564,-72.066876,4680,21.268,220.0488998,57196,70880,1
1536,North Grafton,MA,42.231309,-71.692642,6888,8.339,825.9983211,89347,101686,1
1537,North Oxford,MA,42.158966,-71.897051,2248,6.983,321.9246742,68664,77943,1
1540,Oxford,MA,42.116263,-71.857465,11291,19.355,583.363472,62079,72326,1
1541,Princeton,MA,42.454125,-71.87754,3413,35.409,96.38792397,102853,114762,0
1542,Rochdale,MA,42.204251,-71.908907,2202,4.026,546.9448584,67172,77660,0
1543,Rutland,MA,42.388285,-71.969865,7973,35.104,227.1251139,81295,88574,0
1545,Shrewsbury,MA,42.284767,-71.714228,35299,20.739,1702.058923,88643,101693,1
1550,Southbridge,MA,42.059737,-72.033908,16719,20.28,824.408284,48195,55176,1
1560,South Grafton,MA,42.175395,-71.674223,4527,3.567,1269.133726,68854,94984,0
1561,South Lancaster,MA,42.44397,-71.685583,330,0.123,2682.926829,80938,104486,0
1562,Spencer,MA,42.247211,-71.991867,11688,32.832,355.994152,65184,71988,1
1564,Sterling,MA,42.447924,-71.776045,7808,30.638,254.8469221,102115,118110,0
1566,Sturbridge,MA,42.103214,-72.079545,6294,28.352,221.994921,72387,87792,2
1568,Upton,MA,42.176526,-71.603588,7480,21.44,348.880597,107950,121356,0
1569,Uxbridge,MA,42.05593,-71.631232,13569,29.08,466.6093535,80536,86326,1
1570,Webster,MA,42.047532,-71.846952,16767,12.38,1354.361874,50142,57820,2
1571,Dudley,MA,42.053778,-71.935075,11390,20.817,547.1489648,64228,72674,1
1581,Westborough,MA,42.268426,-71.613309,18272,20.584,887.6797513,101876,123550,3
1583,West Boylston,MA,42.369417,-71.785036,7591,12.615,601.7439556,79865,91095,1
1585,West Brookfield,MA,42.240796,-72.162645,4554,25.55,178.2387476,60376,72571,1
1588,Whitinsville,MA,42.118794,-71.672494,9733,8.613,1130.035992,67286,80025,2
1590,Sutton,MA,42.132051,-71.750318,8875,32.009,277.265769,104730,116563,0
1602,Worcester,MA,42.269189,-71.850728,22819,5.767,3956.823305,61861,78374,0
1603,Worcester,MA,42.243826,-71.843569,19916,4.514,4412.051396,37454,46307,1
1604,Worcester,MA,42.253254,-71.767957,34677,6.439,5385.463581,47438,59373,2
1605,Worcester,MA,42.289683,-71.787793,26221,5.642,4647.465438,41023,54480,2
1606,Worcester,MA,42.315249,-71.795741,19077,5.93,3217.03204,57646,70503,2
1607,Worcester,MA,42.225974,-71.788894,8351,3.166,2637.713203,47987,59094,3
1608,Worcester,MA,42.26198,-71.801462,3888,0.448,8678.571429,26526,39039,1
1609,Worcester,MA,42.285114,-71.829987,22421,3.82,5869.371728,44501,62365,1
1610,Worcester,MA,42.247049,-71.808366,23945,2.126,11262.93509,21388,28805,3
1611,Cherry Valley,MA,42.237604,-71.875838,2242,3.442,651.3654852,63333,73699,0
1612,Paxton,MA,42.296798,-71.928991,4845,15.315,316.3565132,100358,104489,0
1701,Framingham,MA,42.319587,-71.4428,31217,16.959,1840.733534,92018,102936,3
1702,Framingham,MA,42.282379,-71.436621,37206,8.092,4597.874444,53081,65995,1
1718,Acton,MA,42.519816,-71.429283,469,0.047,9978.723404,84559,121293,0
1719,Boxborough,MA,42.485985,-71.520985,4996,10.286,485.7087303,102222,119845,0
1720,Acton,MA,42.483953,-71.438495,21361,19.713,1083.599655,110534,131678,2
1721,Ashland,MA,42.257755,-71.473526,16593,12.33,1345.742092,91904,114036,0
1730,Bedford,MA,42.499295,-71.281889,13221,13.698,965.1773982,107033,125494,0
1731,Hanscom AFB,MA,42.456748,-71.279484,1396,0.791,1764.854614,77369,96728,1
1740,Bolton,MA,42.439941,-71.601879,4897,19.952,245.4390537,125741,148232,1
1741,Carlisle,MA,42.53662,-71.361832,4852,15.265,317.8512938,155000,189989,0
1742,Concord,MA,42.462911,-71.364496,17726,24.446,725.1084022,119902,183178,0
1745,Fayville,MA,42.292114,-71.499197,397,0.399,994.9874687,114761,142894,0
1746,Holliston,MA,42.195951,-71.45343,13547,18.645,726.5754894,101901,122803,1
1747,Hopedale,MA,42.123007,-71.531404,5911,5.171,1143.105782,97227,102044,0
1748,Hopkinton,MA,42.224096,-71.540489,14925,26.261,568.3332699,121182,170522,1
1749,Hudson,MA,42.389071,-71.545864,19063,11.522,1654.487068,76500,85689,2
1752,Marlborough,MA,42.349617,-71.547214,38499,20.866,1845.058948,71835,89002,3
1754,Maynard,MA,42.425955,-71.456256,10106,5.213,1938.615001,76228,82167,1
1756,Mendon,MA,42.09387,-71.544519,5839,17.774,328.5135591,102625,117692,1
1757,Milford,MA,42.158692,-71.521419,28061,14.88,1885.819892,68565,82206,2
1760,Natick,MA,42.284822,-71.348811,32786,14.811,2213.625008,90673,113933,2
1770,Sherborn,MA,42.231947,-71.372963,4119,15.817,260.4160081,145250,190251,0
1772,Southborough,MA,42.302877,-71.530828,9370,13.616,688.1609871,141459,169609,1
1773,Lincoln,MA,42.425506,-71.310812,5112,13.62,375.3303965,143771,194811,0
1775,Stow,MA,42.429688,-71.512514,6590,17.313,380.6388263,117440,129280,1
1776,Sudbury,MA,42.383367,-71.42107,17659,24.239,728.5366558,152789,184218,1
1778,Wayland,MA,42.343687,-71.381186,13109,15.208,861.9805366,140652,187265,0
1801,Woburn,MA,42.488769,-71.154438,38903,12.654,3074.363838,71805,79381,2
1803,Burlington,MA,42.503227,-71.201713,24487,11.696,2093.621751,90659,102991,3
1810,Andover,MA,42.648044,-71.161751,33201,30.849,1076.242342,113874,142022,0
1821,Billerica,MA,42.54933,-71.251725,30310,16.568,1829.430227,87745,95088,2
1824,Chelmsford,MA,42.59079,-71.355182,24911,17.75,1403.43662,99032,111953,2
1826,Dracut,MA,42.679723,-71.30068,29422,20.627,1426.382896,71731,80688,1
1827,Dunstable,MA,42.676149,-71.499772,3179,16.456,193.1818182,113594,120673,0
1830,Haverhill,MA,42.796313,-71.053436,25137,13.798,1821.785766,63388,71759,2
1832,Haverhill,MA,42.791114,-71.132859,22060,11.36,1941.901408,57959,69232,0
1833,Georgetown,MA,42.727879,-70.982036,8183,12.86,636.3141524,97895,115435,0
1834,Groveland,MA,42.7539,-71.015935,6459,8.884,727.0373706,84232,95694,0
1835,Haverhill,MA,42.751233,-71.0943,13682,7.811,1751.632313,76253,86304,0
1840,Lawrence,MA,42.706763,-71.160403,4733,0.498,9504.016064,18507,28624,0
1841,Lawrence,MA,42.712015,-71.164873,47225,3.089,15288.11913,34128,42598,0
1843,Lawrence,MA,42.689974,-71.160383,24425,3.369,7249.925794,42587,52579,1
1844,Methuen,MA,42.742468,-71.179218,47249,22.219,2126.513344,66023,75431,3
1845,North Andover,MA,42.673909,-71.091334,28352,26.307,1077.735964,99505,123973,1
1850,Lowell,MA,42.656045,-71.303309,15237,1.36,11203.67647,54087,58893,0
1851,Lowell,MA,42.627812,-71.33533,30190,3.338,9044.337927,51795,61695,1
1852,Lowell,MA,42.631912,-71.296025,33508,4.953,6765.192812,55089,62626,3
1854,Lowell,MA,42.649481,-71.348229,27606,3.934,7017.285206,44616,54300,0
1860,Merrimac,MA,42.838603,-71.011997,6338,8.458,749.3497281,75517,93951,0
1862,North Billerica,MA,42.578543,-71.295592,10227,9.241,1106.698409,86304,90705,0
1863,North Chelmsford,MA,42.63378,-71.38947,8891,4.62,1924.458874,77458,88612,0
1864,North Reading,MA,42.578222,-71.084398,14892,13.14,1133.333333,97574,112662,2
1867,Reading,MA,42.535183,-71.105423,23956,9.936,2411.030596,103358,120487,1
1876,Tewksbury,MA,42.611801,-71.227571,28667,20.459,1401.192629,83976,95140,2
1879,Tyngsboro,MA,42.667762,-71.42882,11305,16.782,673.6384221,92239,106477,0
1880,Wakefield,MA,42.501524,-71.067489,24733,6.908,3580.341633,89830,99935,1
1886,Westford,MA,42.585541,-71.44025,21951,30.267,725.2453167,123906,142724,1
1887,Wilmington,MA,42.564647,-71.164516,22325,16.978,1314.936977,97107,108007,3
1890,Winchester,MA,42.452752,-71.144319,21382,6.031,3545.34903,128546,176001,0
1901,Lynn,MA,42.460419,-70.946379,1689,0.248,6810.483871,18257,33810,1
1902,Lynn,MA,42.471039,-70.941535,45139,2.403,18784.43612,38107,49159,0
1904,Lynn,MA,42.492456,-70.97393,18203,4.521,4026.32161,69263,77218,0
1905,Lynn,MA,42.465998,-70.975792,25251,3.56,7092.977528,42449,51336,1
1906,Saugus,MA,42.468432,-71.013946,26660,10.806,2467.147881,69051,84874,0
1907,Swampscott,MA,42.474145,-70.906597,14027,3.036,4620.223979,90516,120329,0
1908,Nahant,MA,42.428256,-70.926041,3410,1.046,3260.038241,#N/A,#N/A,0
1913,Amesbury,MA,42.851293,-70.95581,16283,12.263,1327.81538,73843,90786,1
1915,Beverly,MA,42.570665,-70.867583,39502,15.093,2617.23978,71363,90717,2
1921,Boxford,MA,42.683108,-71.01833,7961,23.556,337.9606045,143045,205695,0
1922,Byfield,MA,42.757313,-70.914241,3108,9.588,324.155194,91052,113098,0
1923,Danvers,MA,42.574174,-70.950516,26342,13.203,1995.152617,76695,97283,2
1929,Essex,MA,42.64042,-70.771172,3504,13.972,250.7872889,76989,104199,0
1930,Gloucester,MA,42.61991,-70.681824,28789,26.193,1099.110449,63047,78512,1
1937,Hathorne,MA,42.585723,-70.984051,151,0.073,2068.493151,#N/A,#N/A,0
1938,Ipswich,MA,42.68386,-70.842666,13175,30.432,432.9324395,82395,98029,1
1940,Lynnfield,MA,42.534146,-71.038333,12108,10.548,1147.895336,90677,114264,0
1944,Manchester,MA,42.576636,-70.767154,5136,9.229,556.5066638,105000,148622,0
1945,Marblehead,MA,42.501835,-70.859126,19808,4.386,4516.18787,95942,139641,0
1949,Middleton,MA,42.606666,-71.010316,8987,13.454,667.979783,87728,106394,1
1950,Newburyport,MA,42.812358,-70.891095,17416,8.348,2086.248203,76313,102337,1
1951,Newbury,MA,42.773351,-70.850211,3558,13.765,258.4816564,91052,113098,0
1952,Salisbury,MA,42.844793,-70.841476,8283,15.404,537.717476,62924,77419,1
1960,Peabody,MA,42.534279,-70.969782,50944,15.997,3184.597112,67119,78619,2
1966,Rockport,MA,42.640715,-70.620248,6952,6.992,994.2791762,73676,93990,0
1969,Rowley,MA,42.720873,-70.89122,5856,17.492,334.7816145,74911,97895,0
1970,Salem,MA,42.524435,-70.870859,41109,8.109,5069.552349,57313,70552,1
1982,South Hamilton,MA,42.626223,-70.85723,7764,14.185,547.3387381,97491,104573,0
1983,Topsfield,MA,42.641379,-70.94344,6089,11.923,510.6936174,115015,133663,0
1984,Wenham,MA,42.600633,-70.883303,4875,7.66,636.4229765,132697,181580,0
1985,West Newbury,MA,42.799565,-70.964428,4235,13.451,314.8464798,111739,140801,0
2019,Bellingham,MA,42.076682,-71.47449,16332,18.349,890.0757534,77420,84271,4
2021,Canton,MA,42.175737,-71.125385,21561,18.797,1147.044741,88829,112721,1
2025,Cohasset,MA,42.236423,-70.814436,7542,9.789,770.456635,114214,165670,0
2026,Dedham,MA,42.246872,-71.179462,24711,10.244,2412.241312,85131,103594,1
2030,Dover,MA,42.23416,-71.291167,5589,15.119,369.667306,164583,240515,0
2032,East Walpole,MA,42.156882,-71.216187,4226,2.34,1805.982906,77708,101593,0
2035,Foxboro,MA,42.061338,-71.245802,16865,19.848,849.7077791,94994,108948,1
2038,Franklin,MA,42.084858,-71.410571,31635,26.626,1188.12439,92042,107379,3
2043,Hingham,MA,42.216098,-70.88127,22157,22.157,1000,99910,146972,0
2045,Hull,MA,42.292253,-70.923919,10293,2.658,3872.460497,70039,89785,0
2047,Humarock,MA,42.133914,-70.686037,180,0.239,753.1380753,75170,102029,0
2048,Mansfield,MA,42.017302,-71.21641,23184,20.101,1153.375454,93593,109080,1
2050,Marshfield,MA,42.115139,-70.710331,25429,29.079,874.4798652,85395,105524,1
2052,Medfield,MA,42.184599,-71.305307,12024,14.402,834.8840439,123176,169008,1
2053,Medway,MA,42.156203,-71.430345,12752,11.543,1104.738803,100950,116761,1
2054,Millis,MA,42.173091,-71.363751,7891,12.022,656.3799701,85472,95458,0
2056,Norfolk,MA,42.113655,-71.334163,10981,14.869,738.5163764,111767,137649,1
2061,Norwell,MA,42.164569,-70.818844,10506,20.941,501.695239,106730,144569,1
2062,Norwood,MA,42.18736,-71.195955,28602,10.358,2761.343889,72935,84347,2
2066,Scituate,MA,42.202273,-70.758184,17656,16.927,1043.067289,92394,116245,0
2067,Sharon,MA,42.1076,-71.181828,17486,22.672,771.2597036,117828,144691,0
2071,South Walpole,MA,42.103425,-71.273589,1707,0.97,1759.793814,91781,107426,0
2072,Stoughton,MA,42.119006,-71.10365,26999,16.093,1677.68595,69340,81997,1
2081,Walpole,MA,42.146694,-71.270532,18472,17.92,1030.803571,92954,119375,0
2090,Westwood,MA,42.219645,-71.216769,14636,10.895,1343.368518,116083,154504,0
2093,Wrentham,MA,42.052671,-71.356858,10955,21.706,504.6991615,94524,123596,0
2108,Boston,MA,42.357768,-71.064858,3825,0.137,27919.70803,96033,149809,2
2109,Boston,MA,42.367032,-71.050493,3771,0.174,21672.41379,92310,129015,0
2110,Boston,MA,42.361962,-71.047846,1733,0.184,9418.478261,102972,135093,1
2111,Boston,MA,42.350518,-71.059077,7383,0.27,27344.44444,31442,93529,0
2113,Boston,MA,42.365331,-71.055233,6915,0.1,69150,60386,84170,0
2114,Boston,MA,42.363174,-71.068646,11999,0.45,26664.44444,69809,110095,2
2115,Boston,MA,42.337105,-71.105696,28441,0.709,40114.24542,30282,54356,6
2116,Boston,MA,42.350579,-71.076397,20628,0.631,32690.96672,80153,136491,3
2118,Boston,MA,42.337582,-71.070482,26498,1.096,24177.0073,51368,82360,1
2119,Roxbury,MA,42.324029,-71.085017,25346,1.598,15861.07635,36316,47419,0
2120,Roxbury Crossing,MA,42.33209,-71.096545,15181,0.621,24446.05475,28794,41569,1
2121,Dorchester,MA,42.306267,-71.085897,25978,1.745,14887.10602,28897,42271,1
2122,Dorchester,MA,42.291413,-71.042158,23479,2.035,11537.59214,45859,59863,2
2124,Dorchester Center,MA,42.285805,-71.070571,47783,3.003,15911.75491,43598,56611,0
2125,Dorchester,MA,42.315682,-71.055555,33295,2.132,15616.79174,44266,57482,0
2126,Mattapan,MA,42.274227,-71.097423,25562,2.082,12277.61768,51733,59320,0
2127,South Boston,MA,42.334992,-71.039093,31799,2.023,15718.73455,64285,80697,1
2128,East Boston,MA,42.361129,-71.006975,40508,4.851,8350.443208,42613,55095,2
2129,Charlestown,MA,42.379657,-71.061487,16439,1.352,12159.02367,80223,108709,0
2130,Jamaica Plain,MA,42.309174,-71.113835,35401,3.334,10618.17636,69576,90455,0
2131,Roslindale,MA,42.284333,-71.126228,29826,2.592,11506.94444,62945,73124,1
2132,West Roxbury,MA,42.280455,-71.162017,25861,4.561,5670.028503,76802,95567,1
2134,Allston,MA,42.358016,-71.128608,21503,1.326,16216.44042,33863,47915,2
2135,Brighton,MA,42.349688,-71.153964,42780,2.635,16235.29412,52714,64682,1
2136,Hyde Park,MA,42.255083,-71.12922,28488,4.59,6206.535948,54410,67054,1
2138,Cambridge,MA,42.379637,-71.135152,36314,2.74,13253.28467,68127,112348,1
2139,Cambridge,MA,42.362986,-71.103353,36349,1.558,23330.55199,62821,83356,2
2140,Cambridge,MA,42.392157,-71.133996,17607,1.154,15257.36568,65283,91656,0
2141,Cambridge,MA,42.3703,-71.08256,11910,0.642,18551.40187,57909,79408,0
2142,Cambridge,MA,42.361471,-71.081994,3141,0.278,11298.56115,61141,88669,0
2143,Somerville,MA,42.381409,-71.096714,24514,1.543,15887.23266,64966,79417,1
2144,Somerville,MA,42.399655,-71.12255,23891,1.082,22080.40665,68004,80579,1
2145,Somerville,MA,42.391577,-71.08991,25439,1.396,18222.77937,50718,63041,1
2148,Malden,MA,42.42938,-71.058706,59503,5.045,11794.44995,55890,66741,2
2149,Everett,MA,42.405938,-71.054649,41550,3.426,12127.84588,49696,62187,1
2150,Chelsea,MA,42.396824,-71.031348,35124,2.208,15907.6087,40344,50098,1
2151,Revere,MA,42.41829,-71.001251,51808,5.862,8837.93927,51723,60340,2
2152,Winthrop,MA,42.373055,-70.974807,17497,1.972,8872.718053,68218,82769,0
2155,Medford,MA,42.42384,-71.107673,57964,8.197,7071.367574,69803,82586,2
2163,Boston,MA,42.366168,-71.12285,2582,0.099,26080.80808,23429,39215,0
2169,Quincy,MA,42.248386,-71.002279,55055,8.971,6136.99699,56647,69210,3
2170,Quincy,MA,42.266415,-71.015576,19505,2.083,9363.898224,64309,77390,0
2171,Quincy,MA,42.29331,-71.018208,17711,2.452,7223.083197,66808,80719,0
2176,Melrose,MA,42.455723,-71.059019,26983,4.679,5766.830519,85681,95604,0
2180,Stoneham,MA,42.474208,-71.097665,21437,6.019,3561.555076,78103,86637,1
2184,Braintree,MA,42.206188,-71.00232,35744,13.749,2599.752709,77129,95668,1
2186,Milton,MA,42.241557,-71.082432,27003,13.011,2075.39774,98712,125636,0
2188,Weymouth,MA,42.204578,-70.957749,14608,3.719,3927.937618,65251,80495,1
2189,East Weymouth,MA,42.209776,-70.928189,14559,3.825,3806.27451,62491,73956,0
2190,South Weymouth,MA,42.166731,-70.952363,16119,7.118,2264.540601,74205,89585,1
2191,North Weymouth,MA,42.243453,-70.942033,8457,2.024,4178.359684,68143,75926,0
2199,Boston,MA,42.347476,-71.082035,1146,0.057,20105.26316,68080,149005,0
2203,Boston,MA,42.360598,-71.058775,0,0.031,0,106602,135049,0
2210,Boston,MA,42.347472,-71.039271,2090,0.965,2165.803109,61807,86291,0
2215,Boston,MA,42.347635,-71.103082,26125,0.765,34150.3268,30726,51218,1
2301,Brockton,MA,42.078371,-71.042304,61025,12.434,4907.913785,48470,58674,2
2302,Brockton,MA,42.088907,-70.998375,32741,8.89,3682.902137,62408,66149,1
2322,Avon,MA,42.13246,-71.054013,4356,4.29,1015.384615,67313,77494,1
2324,Bridgewater,MA,41.972387,-70.978778,26563,27.316,972.4337385,80879,87642,1
2330,Carver,MA,41.878644,-70.743198,11509,37.409,307.6532385,70048,77569,1
2332,Duxbury,MA,42.044325,-70.706075,15059,23.738,634.3836886,116904,149633,0
2333,East Bridgewater,MA,42.037278,-70.940459,13794,17.209,801.5573247,82133,89922,1
2338,Halifax,MA,42.002811,-70.863473,7518,16.003,469.786915,#N/A,#N/A,1
2339,Hanover,MA,42.122956,-70.85631,13879,15.609,889.1665065,104787,118371,1
2341,Hanson,MA,42.050464,-70.867418,10218,15.055,678.7113916,81912,90515,0
2343,Holbrook,MA,42.140244,-70.997347,10745,7.007,1533.466533,62560,74251,0
2346,Middleboro,MA,41.878004,-70.869267,23106,68.868,335.5114131,72466,80698,2
2347,Lakeville,MA,41.834412,-70.957163,10612,29.766,356.5141437,94495,102487,1
2351,Abington,MA,42.119964,-70.957216,16029,9.655,1660.176075,75850,83124,2
2356,North Easton,MA,42.060532,-71.119676,12564,13.707,916.6119501,99682,123583,1
2357,North Easton,MA,42.054978,-71.080651,1360,0.481,2827.442827,101136,146319,0
2359,Pembroke,MA,42.067804,-70.805713,17828,21.777,818.661891,83622,95280,0
2360,Plymouth,MA,41.882056,-70.63129,56271,95.502,589.2127914,74603,86753,5
2364,Kingston,MA,41.987196,-70.741942,12629,18.657,676.9041111,78923,100027,1
2366,South Carver,MA,41.850984,-70.654984,197,0.947,208.0253432,89632,93117,0
2367,Plympton,MA,41.9591,-70.802753,2820,14.674,192.176639,87917,98668,0
2368,Randolph,MA,42.176446,-71.051567,32158,10.076,3191.544264,65118,74837,2
2370,Rockland,MA,42.130399,-70.910615,17489,10.311,1696.149743,62855,74684,0
2375,South Easton,MA,42.003041,-71.076928,9188,14.568,630.697419,78410,93429,1
2379,West Bridgewater,MA,42.021617,-71.026717,6916,15.321,451.4065662,73651,88014,0
2382,Whitman,MA,42.078974,-70.93939,14489,6.94,2087.752161,77027,83066,0
2420,Lexington,MA,42.457055,-71.215464,14052,6.584,2134.264885,139453,181881,0
2421,Lexington,MA,42.438547,-71.239573,17342,9.85,1760.609137,126827,167894,0
2445,Brookline,MA,42.325483,-71.135045,20679,2.603,7944.295044,105027,160933,1
2446,Brookline,MA,42.343503,-71.122248,29311,1.287,22774.66977,67338,105307,0
2451,Waltham,MA,42.397823,-71.255708,17426,5.523,3155.169292,78675,95995,0
2452,Waltham,MA,42.392721,-71.213532,14238,3.699,3849.148418,67088,84728,3
2453,Waltham,MA,42.369542,-71.240513,28968,3.499,8278.936839,59067,75080,0
2457,Babson Park,MA,42.299388,-71.274242,1432,0.16,8950,179792,273410,0
2458,Newton,MA,42.353585,-71.188192,12131,2.002,6059.440559,90740,123497,1
2459,Newton Center,MA,42.314779,-71.192017,19095,5.005,3815.184815,128598,176962,1
2460,Newtonville,MA,42.351824,-71.20849,8742,1.344,6504.464286,107495,140026,0
2461,Newton Highlands,MA,42.317362,-71.206508,7059,1.455,4851.546392,110373,149143,0
2462,Newton Lower Falls,MA,42.328708,-71.2559,1554,0.529,2937.618147,134119,208054,0
2464,Newton Upper Falls,MA,42.312975,-71.218882,2953,0.565,5226.548673,81143,111517,0
2465,West Newton,MA,42.348912,-71.22633,11710,2.243,5220.68658,110531,158982,0
2466,Auburndale,MA,42.344457,-71.248617,8096,1.791,4520.379676,115116,167280,0
2467,Chestnut Hill,MA,42.314344,-71.152759,22491,4.872,4616.37931,130044,220734,0
2468,Waban,MA,42.328553,-71.22953,5273,1.48,3562.837838,166454,240445,0
2472,Watertown,MA,42.369451,-71.177925,32014,4.031,7941.949888,74968,89065,1
2474,Arlington,MA,42.420949,-71.15637,26312,3.052,8621.231979,82845,100434,0
2476,Arlington,MA,42.415637,-71.17567,16532,2.094,7894.937918,83975,104445,0
2478,Belmont,MA,42.395317,-71.180284,24664,4.647,5307.510222,95269,133543,0
2481,Wellesley Hills,MA,42.311927,-71.275531,16244,5.642,2879.120879,173681,243579,1
2482,Wellesley,MA,42.293103,-71.298537,10306,4.208,2449.144487,123003,185218,0
2492,Needham,MA,42.276029,-71.244543,19931,9.527,2092.054162,118211,168697,0
2493,Weston,MA,42.360502,-71.303433,11261,16.825,669.3016345,147946,277514,0
2494,Needham Heights,MA,42.29949,-71.232519,8955,2.767,3236.357065,104492,139639,1
2532,Buzzards Bay,MA,41.751759,-70.597552,12690,14.254,890.2764136,60257,73420,1
2534,Cataumet,MA,41.668942,-70.619407,842,2.286,368.3289589,60788,74722,0
2535,Chilmark,MA,41.337159,-70.761031,1177,24.374,48.28916058,68906,98197,0
2536,East Falmouth,MA,41.596305,-70.567467,19583,27.681,707.4527654,61733,75012,2
2537,East Sandwich,MA,41.728418,-70.435812,6293,12.097,520.2116227,86643,98309,0
2538,East Wareham,MA,41.777476,-70.642148,3603,4.551,791.6941332,54545,65412,2
2539,Edgartown,MA,41.377655,-70.52208,4067,26.807,151.7141045,67625,93683,0
2540,Falmouth,MA,41.573881,-70.632049,8221,10.717,767.0990016,58667,96888,0
2542,Buzzards Bay,MA,41.707839,-70.54552,1139,30.725,37.07078926,39803,51101,0
2543,Woods Hole,MA,41.478974,-70.766911,635,9.932,63.93475634,82355,136359,0
2553,Monument Beach,MA,41.711561,-70.622853,226,0.246,918.699187,70197,80940,0
2554,Nantucket,MA,41.291167,-70.092826,9852,39.128,251.7890002,61502,92073,0
2556,North Falmouth,MA,41.639445,-70.624515,3115,3.867,805.5340057,67750,87409,0
2557,Oak Bluffs,MA,41.441713,-70.576143,4491,7.205,623.3171409,59156,75430,0
2558,Onset,MA,41.745017,-70.653513,2156,1.229,1754.271766,51662,60627,0
2559,Pocasset,MA,41.690243,-70.616283,3376,5.032,670.9062003,62761,76026,1
2561,Sagamore,MA,41.766737,-70.540595,539,0.615,876.4227642,68597,79039,0
2562,Sagamore Beach,MA,41.787209,-70.526717,2977,3.347,889.4532417,68960,79286,0
2563,Sandwich,MA,41.728137,-70.476549,10359,13.202,784.6538403,84184,97817,0
2564,Siasconset,MA,41.271979,-69.984406,310,5.768,53.74479889,81944,158042,0
2568,Vineyard Haven,MA,41.458608,-70.613479,4000,6.672,599.5203837,516,691,0
2571,Wareham,MA,41.761187,-70.695991,10481,19.902,526.6304894,55500,66214,1
2575,West Tisbury,MA,41.400252,-70.656934,2725,25.001,108.9956402,68906,98197,0
2576,West Wareham,MA,41.772221,-70.762948,3754,9.765,384.4342038,62034,70428,0
2584,Nantucket,MA,41.258688,-70.007142,10,0.075,133.3333333,81944,158042,0
2601,Hyannis,MA,41.657961,-70.298093,14089,8.594,1639.399581,44219,55017,2
2630,Barnstable,MA,41.706769,-70.31253,1850,4.01,461.3466334,71383,104286,0
2631,Brewster,MA,41.747513,-70.066223,9679,21.975,440.4550626,58280,76849,0
2632,Centerville,MA,41.659097,-70.346877,10742,7.32,1467.486339,67464,81140,0
2633,Chatham,MA,41.689734,-69.972126,3884,7.553,514.2327552,65871,102922,0
